,Unnamed: 0,PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageArea,MiscVal,MoSold,YrSold,bathrm_cnt,patioSF,Prop_Addr,Full_Adr,gcode,lat,long,dist,zip,tract,income,FinBsmtSF,TotalSF
1533,1533,533252130,1437,218000,20,RL,90.0,10768,Pave,Veenker,Norm,Norm,1Fam,1Story,5,8,1976,2004,280.0,1437.0,1437,0,3,Gd,6,1,528.0,0,7,2007,3.0,201,2802 TORREY PINES CIR,"2802 TORREY PINES CIR, Ames, IA","2802, Torrey Pines Circle, The Green, Ames, Story County, Iowa, 50010, United States",42.04298891836734,-93.64575671428572,1.8128539695300647,50010.0,19169000100.0,82985.0,1157.0,2874.0
1534,1534,535325290,1005,115000,20,RL,60.0,10434,Pave,NAmes,Norm,Norm,1Fam,1Story,4,5,1955,1955,1005.0,1005.0,1005,0,2,Fa,5,1,672.0,0,11,2009,1.0,0,1611 DOUGLAS AVE,"1611 DOUGLAS AVE, Ames, IA","1611, Douglas Avenue, Broadmoor, Ames, Story County, Iowa, 50010, United States",42.03849757142857,-93.61243712244898,3.1050999636827594,50010.0,19169000200.0,52375.0,0.0,2010.0
1535,1535,907401090,1668,232000,20,RL,48.0,10635,Pave,CollgCr,Norm,Norm,1Fam,1Story,8,5,2003,2003,315.0,1657.0,1668,0,3,Gd,8,1,502.0,0,5,2010,3.0,262,5020 WALLER ST,"5020 WALLER ST, Ames, IA","5020, Waller Street, Longview, Ames, Story County, Iowa, 50014, United States",42.01423159183674,-93.6874775510204,3.6591140836913993,50014.0,19169001301.0,33311.0,1342.0,3325.0
1536,1536,908225290,1368,120000,20,RL,70.0,11767,Pave,Edwards,Norm,Norm,1Fam,1Story,5,5,1950,1950,0.0,1078.0,1368,0,3,TA,6,0,195.0,900,6,2009,2.0,252,210 S FRANKLIN AVE,"210 S FRANKLIN AVE, Ames, IA","210, South Franklin Avenue, Ames, Story County, Iowa, 50014, United States",42.02040404161583,-93.66464505541758,1.6547980449985549,50014.0,,,1078.0,2446.0
1537,1537,905200290,1803,155000,20,RL,88.0,13125,Pave,Sawyer,Norm,Norm,1Fam,1Story,5,4,1957,2000,284.0,1134.0,1803,0,3,TA,8,1,484.0,0,1,2006,3.0,0,1123 SCHOLL RD,"1123 SCHOLL RD, Ames, IA","1123, Scholl Road, Ames, Story County, Iowa, 50014, United States",42.03253748979592,-93.66554281632652,1.7020592055253616,50014.0,19169000600.0,60833.0,850.0,2937.0
1538,1538,535179120,922,116000,20,RL,72.0,9770,Pave,NAmes,Norm,Norm,1Fam,1Story,5,5,1957,1957,410.0,922.0,922,0,2,TA,5,0,308.0,0,4,2007,2.0,34,221 21ST ST,"221 21ST ST, Ames, IA","221, 21st Street, Broadmoor, Ames, Story County, Iowa, 50010, United States",42.04305854270129,-93.6127537651229,3.3291658051074986,50010.0,19169000200.0,52375.0,512.0,1844.0
1539,1539,905103030,1096,157500,80,RL,80.0,13014,Pave,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1978,1978,480.0,1008.0,1096,0,3,TA,6,1,484.0,0,12,2008,2.0,168,3907 ROSS RD,"3907 ROSS RD, Ames, IA","3907, Ross Road, Ontario Heights, Ontario, Ames, Story County, Iowa, 50014, United States",42.03237534962453,-93.672494760584,2.2385768522751524,50014.0,19169000600.0,60833.0,528.0,2104.0
1540,1540,907262060,2327,240000,60,RL,41.0,10905,Pave,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,1129.0,1129.0,1129,1198,4,Gd,9,1,596.0,0,8,2008,2.5,57,801 TENNYSON AVE,"801 TENNYSON AVE, Ames, IA","801, Tennyson Avenue, Longview, Ames, Story County, Iowa, 50014, United States",42.015998,-93.687873,3.620053489967695,50014.0,19169001301.0,33311.0,0.0,3456.0
1541,1541,909254090,1426,189950,50,RL,55.0,7642,Pave,Crawfor,Norm,Norm,1Fam,1.5Fin,7,8,1918,1998,912.0,912.0,912,514,3,Gd,7,1,216.0,0,6,2007,1.5,240,619 ASH AVE,"619 ASH AVE, Ames, IA","619, Ash Avenue, Iowa State Center, Ames, Story County, Iowa, 50014, United States",42.016264,-93.644405,1.1736321432251262,50014.0,19169001100.0,20878.0,0.0,2338.0
1542,1542,909175100,1694,136500,50,RL,60.0,8400,Pave,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1925,1950,758.0,1181.0,1390,304,4,TA,7,1,576.0,0,6,2008,2.0,470,517 HAYWARD AVE,"517 HAYWARD AVE, Ames, IA","517, Hayward Avenue, Campustown, Ames, Story County, Iowa, 50014, United States",42.01733036556407,-93.651822,1.1311662967328315,50014.0,19169001100.0,20878.0,423.0,2875.0
1543,1543,923276250,2432,159000,90,RL,70.0,7700,Pave,Mitchel,Norm,Norm,Duplex,2Story,5,2,1985,1986,1216.0,1216.0,1216,1216,4,TA,10,0,616.0,600,2,2010,5.0,200,615 DULUTH ST 617,"615 DULUTH ST 617, Ames, IA","Duluth Street, Ames, Story County, Iowa, 50010, United States",41.9874384,-93.6038168,5.613961733940244,50010.0,,,0.0,3648.0
1544,1544,527401130,1792,133000,90,RL,60.0,9000,Pave,NAmes,Norm,Norm,Duplex,2Story,5,5,1974,1974,896.0,896.0,896,896,4,TA,8,0,480.0,0,6,2008,3.0,45,1116 TOP O HOLLOW RD,"1116 TOP O HOLLOW RD, Ames, IA","1116, Top-O-Hollow Road, Ames, Story County, Iowa, 50010, United States",42.05653622292416,-93.6262780908437,3.715375705553432,50010.0,19169000300.0,60500.0,0.0,2688.0
1545,1545,534201040,1107,127000,20,RL,70.0,8050,Pave,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1993,437.0,949.0,1107,0,3,Gd,5,0,308.0,0,3,2007,2.0,152,1404 28TH ST,"1404 28TH ST, Ames, IA","1404, 28th Street, North Grand, Ames, Story County, Iowa, 50010, United States",42.04797712829743,-93.62906842068897,2.7703379737014537,50010.0,19169000300.0,60500.0,512.0,2056.0
1546,1546,908127120,996,108000,30,RL,63.0,13907,Pave,Edwards,Norm,Norm,1Fam,1Story,5,6,1940,1969,706.0,996.0,996,0,3,TA,6,1,0.0,0,7,2008,2.0,144,220 BEEDLE DR,"220 BEEDLE DR, Ames, IA","220, Beedle Drive, South Forks, Ames, Story County, Iowa, 50014, United States",42.02091675510204,-93.67310073469388,2.290187284591149,50014.0,19169001301.0,33311.0,290.0,1992.0
1547,1547,905105260,955,127000,20,RL,66.0,7742,Pave,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,192.0,955.0,955,0,3,TA,6,0,386.0,0,1,2007,2.0,0,932 YUMA AVE,"932 YUMA AVE, Ames, IA","932, Yuma Avenue, Ontario Heights, Ontario, Ames, Story County, Iowa, 50014, United States",42.03116806035273,-93.67742937034932,2.603332720148816,50014.0,19169000600.0,60833.0,763.0,1910.0
1548,1548,904351200,1369,103600,70,RH,54.0,6629,Pave,Edwards,Artery,Norm,1Fam,2Story,6,6,1925,1950,121.0,672.0,697,672,3,TA,6,0,300.0,0,7,2009,3.0,147,2919 LINCOLN WAY,"2919 LINCOLN WAY, Ames, IA","2919, Lincoln Way, Union Drive, Ames, Story County, Iowa, 50014, United States",42.02283281632653,-93.65741271428573,0.9990370336207264,50014.0,19169000700.0,21333.0,551.0,2041.0
1549,1549,902207110,840,64000,30,RM,48.0,5747,Pave,OldTown,Norm,Norm,1Fam,1Story,3,4,1920,1950,798.0,798.0,840,0,2,Fa,5,0,250.0,0,6,2006,1.0,112,1009 MAXWELL AVE,"1009 MAXWELL AVE, Ames, IA","1009, Maxwell Avenue, Edgewood Terrace, Ames, Story County, Iowa, 50010, United States",42.031128547575314,-93.60684206639309,3.313449066420665,50010.0,19169000900.0,37028.0,0.0,1638.0
1550,1550,902100110,2014,169000,70,RM,62.0,9856,Pave,OldTown,Norm,Norm,1Fam,2Story,5,8,1900,2005,716.0,716.0,1007,1007,5,TA,8,0,624.0,0,6,2006,2.0,239,1203 WILSON AVE,"1203 WILSON AVE, Ames, IA","1203, Wilson Avenue, Ames, Story County, Iowa, 50010, United States",42.03338514285715,-93.61858214285716,2.4234914192768087,50010.0,19169000900.0,37028.0,0.0,2730.0
1551,1551,902105010,1360,111000,70,RM,80.0,4800,Pave,OldTown,Norm,Norm,1Fam,2Story,5,5,1910,2003,680.0,680.0,680,680,2,TA,6,0,330.0,0,1,2008,1.0,242,418 12TH ST,"418 12TH ST, Ames, IA","418, 12th Street, Ames, Story County, Iowa, 50010, United States",42.03316868097388,-93.61590522326648,2.628177735875722,50010.0,19169000900.0,37028.0,0.0,2040.0
1552,1552,909426060,2315,257000,60,RL,78.0,15600,Pave,Crawfor,Norm,Norm,1Fam,2Story,5,7,1950,1963,408.0,1168.0,1278,1037,4,TA,9,3,342.0,0,7,2006,3.0,192,2019 FRILEY RD,"2019 FRILEY RD, Ames, IA","2019, Friley Road, Iowa State Center, Ames, Story County, Iowa, 50014, United States",42.01494529764479,-93.63984137116496,1.4185311511591694,50014.0,19169001100.0,20878.0,760.0,3483.0
1553,1553,534401140,1510,178900,20,RL,88.0,9680,Pave,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1967,500.0,1510.0,1510,0,3,Gd,6,0,517.0,0,4,2010,3.0,244,1403 COOLIDGE DR,"1403 COOLIDGE DR, Ames, IA","Coolidge Drive, Bel-Air, Ames, Story County, Iowa, 50010, United States",42.0392109,-93.6294784,1.9784128490860269,50010.0,19169000400.0,61991.0,1010.0,3020.0
1554,1554,527377110,1877,178900,60,RL,80.0,8000,Pave,NWAmes,PosN,Norm,1Fam,2Story,6,6,1974,1974,0.0,1084.0,1084,793,4,TA,8,1,488.0,0,11,2007,3.5,96,1642 JOHNSON ST,"1642 JOHNSON ST, Ames, IA","1642, Johnson Street, Parkview Heights;, Ames, Story County, Iowa, 50010, United States",42.04907590142522,-93.63267379956628,2.73844183601746,50010.0,19169000300.0,60500.0,1084.0,2961.0
1555,1555,908102290,816,100000,20,RL,67.0,8877,Pave,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,126.0,816.0,816,0,2,TA,3,1,288.0,0,5,2009,2.0,0,207 ABRAHAM DR,"207 ABRAHAM DR, Ames, IA","207, Abraham Drive, Ames, Story County, Iowa, 50014, United States",42.02110348484849,-93.67640515151516,2.5482310958077097,50014.0,19169001301.0,33311.0,690.0,1632.0
1556,1556,907252120,1601,272000,20,RL,,11423,Pave,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,223.0,1581.0,1601,0,3,Gd,6,1,670.0,2000,5,2010,3.0,180,4831 HEMINGWAY DR,"4831 HEMINGWAY DR, Ames, IA","4831, Hemingway Drive, Hillside, Ames, Story County, Iowa, 50014, United States",42.01886697420905,-93.68460957699416,3.26731316818072,50014.0,19169001301.0,33311.0,1358.0,3182.0
1557,1557,535451170,1040,90000,90,RL,60.0,7200,Pave,NAmes,Norm,Norm,Duplex,1Story,4,5,1949,1950,0.0,0.0,1040,0,2,TA,6,0,420.0,0,6,2009,2.0,0,1410 CARROLL AVE 1412,"1410 CARROLL AVE 1412, Ames, IA","1410, Carroll Avenue, Sunrise, Ames, Story County, Iowa, 50010, United States",42.03595241414142,-93.60886785858588,3.2750368806533627,50010.0,19169000200.0,52375.0,0.0,1040.0
1558,1558,903425245,2019,167500,70,RL,60.0,11414,Pave,BrkSide,RRAn,Feedr,1Fam,2Story,7,8,1910,1993,728.0,728.0,1136,883,3,Gd,8,0,532.0,0,10,2009,1.0,644,600 RIDGEWOOD AVE,"600 RIDGEWOOD AVE, Ames, IA","600, Ridgewood Avenue, Chautauqua Park, Ames, Story County, Iowa, 50010, United States",42.026882,-93.62525,1.755899314383634,50010.0,19169000900.0,37028.0,0.0,2747.0
1559,1559,902107050,936,140000,90,RM,60.0,7200,Pave,OldTown,Norm,Norm,Duplex,SFoyer,5,5,1980,1980,0.0,936.0,936,0,2,TA,4,0,672.0,0,8,2007,2.0,49,511 10TH ST 513,"511 10TH ST 513, Ames, IA","511, 10th Street, Ames, Story County, Iowa, 50010, United States",42.031376465559255,-93.61730224444268,2.4678232878130437,50010.0,19169000900.0,37028.0,936.0,1872.0
1560,1560,531477020,841,82000,20,RH,60.0,8400,Pave,SawyerW,Feedr,Norm,1Fam,1Story,4,4,1950,1950,721.0,721.0,841,0,2,TA,4,0,294.0,0,9,2009,1.0,274,1515 NORTH DAKOTA AVE,"1515 NORTH DAKOTA AVE, Ames, IA","1515, North Dakota Avenue, Ontario, Ames, Story County, Iowa, 50014, United States",42.036558,-93.678898,2.892568530754557,50014.0,19169000600.0,60833.0,0.0,1562.0
1561,1561,905104180,894,130000,20,RL,57.0,9764,Pave,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1967,2003,192.0,894.0,894,0,3,Gd,5,0,450.0,0,5,2008,2.0,0,903 YUMA AVE,"903 YUMA AVE, Ames, IA","903, Yuma Avenue, Ontario Heights, Ontario, Ames, Story County, Iowa, 50014, United States",42.03102234891576,-93.67805045810474,2.6507382075551287,50014.0,19169000600.0,60833.0,702.0,1788.0
1562,1562,909177120,1424,168000,30,RL,60.0,7290,Pave,SWISU,Norm,Norm,1Fam,1Story,7,8,1921,1950,1228.0,1228.0,1424,0,2,TA,7,1,312.0,0,4,2008,2.0,90,538 HAYWARD AVE,"538 HAYWARD AVE, Ames, IA","538, Hayward Avenue, Campustown, Ames, Story County, Iowa, 50014, United States",42.01705749125654,-93.65159811836796,1.1522997316914338,50014.0,19169001100.0,20878.0,0.0,2652.0
1563,1563,528228375,1589,226500,120,RL,,3621,Pave,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,322.0,1406.0,1589,0,2,Gd,7,1,630.0,0,11,2007,3.0,163,2314 WESTWIND DR,"2314 WESTWIND DR, Ames, IA","2314, Westwind Drive, Bloomington Heights West Townhomes, Ames, Story County, Iowa, 50010, United States",42.06311145561556,-93.6404083005542,4.081178607069909,50010.0,19169000100.0,82985.0,1084.0,2995.0
1564,1564,906475170,1743,279000,20,RL,155.0,20064,Pave,ClearCr,Norm,Norm,1Fam,1Story,8,6,1976,1976,0.0,966.0,1743,0,0,Gd,5,2,529.0,0,5,2007,2.5,646,4915 WESTBEND DR,"4915 WESTBEND DR, Ames, IA","4915, Westbend Drive, Westwood, Ames, Story County, Iowa, 50014, United States",42.02441242578105,-93.68396438625858,3.105997230815019,50014.0,19169000600.0,60833.0,966.0,2709.0
1565,1565,534451150,1306,76500,30,RL,55.0,5350,Pave,BrkSide,Norm,Norm,1Fam,1Story,3,2,1940,1966,728.0,728.0,1306,0,3,Fa,6,0,0.0,450,5,2010,1.0,263,1422 SUMMIT AVE,"1422 SUMMIT AVE, Ames, IA","1422, Summit Avenue, Ridgewood, Ames, Story County, Iowa, 50010, United States",42.0356067408004,-93.62932983124064,1.7302808281750524,50010.0,19169000400.0,61991.0,0.0,2034.0
1566,1566,535375010,792,99900,20,RL,53.0,5470,Pave,OldTown,Norm,Norm,1Fam,1Story,3,5,1958,1958,792.0,792.0,792,0,2,TA,4,0,366.0,0,8,2009,1.0,90,316 16TH ST,"316 16TH ST, Ames, IA","316, 16th Street, Ames, Story County, Iowa, 50010, United States",42.038222600566144,-93.61435295902842,2.94898723195404,50010.0,19169000200.0,52375.0,0.0,1584.0
1567,1567,528354050,2344,265000,60,RL,79.0,10208,Pave,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,1264.0,1264.0,1277,1067,3,Gd,7,1,889.0,0,7,2009,2.5,220,3215 TUPELO CIR,"3215 TUPELO CIR, Ames, IA","3215, Tupelo Circle, Northridge Parkway, Ames, Story County, Iowa, 50014, United States",42.05269867702985,-93.65677224954828,3.013759794444397,50014.0,19169000100.0,82985.0,0.0,3608.0
1568,1568,534455080,1433,161000,20,RL,80.0,9600,Pave,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1990,336.0,1251.0,1433,0,3,TA,7,1,441.0,0,6,2006,2.0,349,1304 16TH ST,"1304 16TH ST, Ames, IA","1304, 16th Street, Ames, Story County, Iowa, 50010, United States",42.03820447062935,-93.62704705046264,2.054370085254704,50010.0,19169000400.0,61991.0,915.0,2684.0
1569,1569,903201090,1060,136500,40,RL,55.0,6854,Pave,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,1994,212.0,756.0,916,144,1,TA,6,1,308.0,0,8,2007,2.0,215,1115 ORCHARD DR,"1115 ORCHARD DR, Ames, IA","1115, Orchard Drive, Ridgewood, Ames, Story County, Iowa, 50010, United States",42.032801197970514,-93.62852155980696,1.6330832110659363,50010.0,19169000900.0,37028.0,544.0,1816.0
1570,1570,910226060,1638,139000,50,RM,75.0,9060,Pave,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,1957,1957,967.0,967.0,967,671,4,Gd,6,0,384.0,0,4,2006,2.0,21,208 S MAPLE AVE,"208 S MAPLE AVE, Ames, IA","208, South Maple Avenue, Iowa Department of Transportation, Ames, Story County, Iowa, 50010, United States",42.02142712244898,-93.62510589795916,1.862518849310204,50010.0,,,0.0,2605.0
1571,1571,916125425,1786,228950,190,RL,,164660,Grvl,Timber,Norm,Norm,2fmCon,1.5Fin,5,6,1965,1965,103.0,1499.0,1619,167,3,TA,7,2,529.0,700,8,2008,4.0,670,3265 DARTMOOR RD,"3265 DARTMOOR RD, Ames, IA","3265, Dartmoor Road, Ames, Story County, Iowa, 50014, United States",41.99854744897959,-93.6589044489796,3.2949376385598046,50014.0,19169001302.0,59234.0,1396.0,3285.0
1572,1572,534128210,2654,250000,60,RL,,11029,Pave,NWAmes,PosA,Norm,1Fam,2Story,6,7,1968,1984,435.0,1054.0,1512,1142,4,Gd,9,1,619.0,0,8,2006,3.5,287,2513 PIERCE AVE,"2513 PIERCE AVE, Ames, IA","2513, Pierce Avenue, Parkview Heights;, Ames, Story County, Iowa, 50010, United States",42.046481193134674,-93.63331189475612,2.4552289482115275,50010.0,19169000300.0,60500.0,619.0,3708.0
1573,1573,528328100,2599,333168,60,RL,108.0,14774,Pave,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,1393.0,1393.0,1422,1177,4,Gd,10,1,779.0,0,5,2010,2.5,698,3403 HONEYSUCKLE RD,"3403 HONEYSUCKLE RD, Ames, IA","3403, Honeysuckle Road, Northridge Parkway, Ames, Story County, Iowa, 50010, United States",42.05443754843614,-93.65124218090162,3.110013244191763,50010.0,19169000100.0,82985.0,0.0,3992.0
1574,1574,903429010,1609,127500,50,RM,63.0,4347,Pave,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1910,1950,796.0,796.0,825,784,3,TA,7,0,228.0,0,6,2008,1.0,182,712 8TH ST,"712 8TH ST, Ames, IA","712, 8th Street, College Park North, Ames, Story County, Iowa, 50010, United States",42.02874720155019,-93.62053553101669,2.1573356560079477,50010.0,19169000900.0,37028.0,0.0,2405.0
1575,1575,531384030,1657,189000,60,RL,43.0,14565,Pave,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,1995,295.0,832.0,832,825,3,Gd,6,0,483.0,2000,11,2008,2.5,218,5234 TEXAS CIR,"5234 TEXAS CIR, Ames, IA","5234, Texas Circle, Brookview Place, Ontario, Ames, Story County, Iowa, 50014, United States",42.03498006470297,-93.68991858232673,3.7035759980716056,50014.0,19169000600.0,60833.0,537.0,2489.0
1576,1576,528110020,2674,610000,20,RL,105.0,13693,Pave,NridgHt,PosA,PosA,1Fam,1Story,10,5,2007,2007,342.0,2630.0,2674,0,2,Ex,8,2,762.0,0,3,2009,4.5,410,3326 SEDWICK ST,"3326 SEDWICK ST, Ames, IA","Sedwick Street, Northridge Heights, Ames, Story County, Iowa, 50010-4017, United States",42.0630493,-93.6559183,4.1172932772535615,50010.0,,,2288.0,5304.0
1577,1577,532351050,984,128000,20,RL,70.0,9100,Pave,Sawyer,RRAe,Norm,1Fam,1Story,5,5,1963,1963,132.0,984.0,984,0,3,TA,5,1,384.0,400,8,2008,2.0,201,4127 TORONTO ST,"4127 TORONTO ST, Ames, IA","4127, Toronto Street, Ontario Heights, Ontario, Ames, Story County, Iowa, 50014, United States",42.036070387755096,-93.67440985714286,2.530500935130873,50014.0,19169000600.0,60833.0,852.0,1968.0
1578,1578,527328010,1102,169000,85,RL,,10464,Pave,NWAmes,Norm,Norm,1Fam,SFoyer,6,6,1980,1980,138.0,988.0,1102,0,2,TA,5,1,582.0,0,6,2006,2.0,162,1702 TOP O HOLLOW RD,"1702 TOP O HOLLOW RD, Ames, IA","1702, Top-O-Hollow Road, Ames, Story County, Iowa, 50010, United States",42.05643197161087,-93.63254618038142,3.502204258005696,50010.0,19169000300.0,60500.0,850.0,2090.0
1579,1579,902201090,1174,135000,50,RM,120.0,9000,Pave,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1900,2006,550.0,680.0,680,494,2,Gd,6,1,576.0,0,6,2007,1.0,182,207 E 12TH ST,"207 E 12TH ST, Ames, IA","207, East 12th Street, Sunrise, Ames, Story County, Iowa, 50010, United States",42.03329495918367,-93.60872140816326,3.2063414252924014,50010.0,19169000900.0,37028.0,130.0,1854.0
1580,1580,534127270,1416,179900,60,RL,90.0,11700,Pave,NWAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,304.0,708.0,708,708,3,TA,7,1,776.0,0,5,2006,2.5,288,2718 EISENHOWER AVE,"2718 EISENHOWER AVE, Ames, IA","2718, Eisenhower Avenue, Parkview Heights;, Ames, Story County, Iowa, 50010, United States",42.04873920408163,-93.6359494489796,2.601752202915609,50010.0,19169000300.0,60500.0,404.0,2124.0
1581,1581,531379050,2122,220000,60,RL,43.0,11492,Pave,SawyerW,Norm,Norm,1Fam,2Story,7,5,1996,1997,276.0,913.0,913,1209,4,Gd,8,1,559.0,0,4,2009,3.5,74,5229 NEVADA CIR,"5229 NEVADA CIR, Ames, IA","5229, Nevada Circle, Brookview Place, Ontario, Ames, Story County, Iowa, 50014, United States",42.03686267652424,-93.68929512185456,3.711975878408191,50014.0,19169000600.0,60833.0,637.0,3035.0
1582,1582,907135080,1097,147900,20,RL,70.0,16561,Pave,CollgCr,Norm,Norm,1Fam,1Story,5,5,1996,1996,548.0,1097.0,1097,0,3,TA,6,0,242.0,0,7,2007,2.5,306,5454 FROST DR,"5454 FROST DR, Ames, IA","5454, Frost Drive, Bentwood, Ames, Story County, Iowa, 50014, United States",42.01904140419989,-93.69229306514396,3.878592897886281,50014.0,19169001301.0,33311.0,549.0,2194.0
1583,1583,908152280,1090,157000,20,RL,60.0,7024,Pave,Edwards,Norm,Norm,1Fam,1Story,5,5,2005,2006,110.0,1090.0,1090,0,2,TA,5,0,450.0,0,6,2007,2.5,49,409 BEEDLE DR,"409 BEEDLE DR, Ames, IA","409, Beedle Drive, South Forks, Ames, Story County, Iowa, 50014, United States",42.01875699429935,-93.67328652374168,2.383195408766833,50014.0,19169001301.0,33311.0,980.0,2180.0
1584,1584,905106150,894,129000,20,RL,109.0,8724,Pave,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,402.0,894.0,894,0,3,TA,5,1,450.0,0,5,2007,1.0,0,812 ARIZONA AVE,"812 ARIZONA AVE, Ames, IA","812, Arizona Avenue, Ontario Heights, Ontario, Ames, Story County, Iowa, 50014, United States",42.02989551048682,-93.6767330344811,2.523108210667834,50014.0,19169000600.0,60833.0,492.0,1788.0
1585,1585,527454050,1322,147000,160,RL,24.0,2308,Pave,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1974,1974,103.0,855.0,855,467,3,TA,6,1,440.0,0,6,2009,3.0,260,1112 KENNEDY ST,"1112 KENNEDY ST, Ames, IA","1112, Kennedy Street, North Park Villas, Ames, Story County, Iowa, 50010, United States",42.05052122199741,-93.62608464092632,3.140835362979697,50010.0,19169000300.0,60500.0,752.0,2177.0
1586,1586,923276260,883,149000,85,RL,70.0,7669,Pave,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,1992,1993,0.0,828.0,883,0,2,TA,5,1,698.0,0,6,2009,2.0,132,621 DULUTH ST,"621 DULUTH ST, Ames, IA","Duluth Street, Ames, Story County, Iowa, 50010, United States",41.9874384,-93.6038168,5.613961733940244,50010.0,,,828.0,1711.0
1587,1587,533223010,1452,183900,160,FV,35.0,3735,Pave,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1999,1999,241.0,691.0,713,739,3,Gd,6,0,506.0,0,3,2006,3.5,34,2512 EATON AVE,"2512 EATON AVE, Ames, IA","2512, Eaton Avenue, Somerset, Ames, Story County, Iowa, 50010, United States",42.046461875977286,-93.64544681251397,2.199831450149662,50010.0,19169000100.0,82985.0,450.0,2143.0
1588,1588,534475170,1977,165000,60,RL,100.0,9500,Pave,NAmes,Artery,Norm,1Fam,2Story,6,6,1964,1978,374.0,816.0,1127,850,4,TA,9,1,540.0,0,6,2007,2.0,52,1304 NORTHWESTERN AVE,"1304 NORTHWESTERN AVE, Ames, IA","1304, Northwestern Avenue, Ames, Story County, Iowa, 50010, United States",42.03473584536784,-93.62560141242317,1.944276670170377,50010.0,19169000400.0,61991.0,442.0,2793.0
1589,1589,533212020,1200,149500,160,FV,24.0,2544,Pave,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004,2005,190.0,600.0,600,600,2,Gd,4,0,480.0,0,2,2010,3.5,172,2629 STANGE RD,"2629 STANGE RD, Ames, IA","2629, Stange Road, Somerset, Ames, Story County, Iowa, 50010, United States",42.04760576262371,-93.6449265406404,2.328974743240455,50010.0,19169000100.0,82985.0,410.0,1800.0
1590,1590,535180020,1124,153000,20,RL,72.0,10152,Pave,NAmes,Norm,Norm,1Fam,1Story,6,6,1956,1994,210.0,1124.0,1124,0,3,TA,6,1,353.0,0,5,2006,2.0,533,306 21ST ST,"306 21ST ST, Ames, IA","306, 21st Street, Broadmoor, Ames, Story County, Iowa, 50010, United States",42.04288865097901,-93.61364245694682,3.257448425764721,50010.0,19169000200.0,52375.0,914.0,2248.0
1591,1591,527403120,858,88000,20,RL,,8125,Pave,NAmes,Norm,Norm,1Fam,1Story,4,4,1971,1971,244.0,858.0,858,0,3,TA,5,0,0.0,0,6,2006,1.0,0,3307 NIXON AVE,"3307 NIXON AVE, Ames, IA","3307, Nixon Avenue, Glenview Heights, Ames, Story County, Iowa, 50010, United States",42.05455987750386,-93.62795353815586,3.456892187329268,50010.0,19169000300.0,60500.0,614.0,1716.0
1592,1592,528376010,2538,330000,60,RL,82.0,9044,Pave,NoRidge,Norm,Norm,1Fam,2Story,8,5,1996,1997,100.0,1325.0,1335,1203,4,Gd,8,1,933.0,0,5,2007,2.5,290,3140 EVERGREEN RD,"3140 EVERGREEN RD, Ames, IA","3140, Evergreen Road, Northridge Parkway, Ames, Story County, Iowa, 50014, United States",42.05257444095413,-93.65405592868406,2.9449184089521534,50014.0,19169000100.0,82985.0,1225.0,3863.0
1593,1593,527252050,1612,319900,120,RL,61.0,8035,Pave,StoneBr,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,815.0,1612.0,1612,0,2,Ex,6,1,556.0,0,3,2007,3.0,164,3909 HOOVER AVE,"3909 HOOVER AVE, Ames, IA","3909, Hoover Avenue, Ames, Story County, Iowa, 50010, United States",42.0596998073891,-93.62960627193152,3.9268831857895137,50010.0,19169000100.0,82985.0,797.0,3224.0
